ltable_id,rtable_id,ltable_Song_Name,rtable_Song_Name,ltable_Artist_Name,rtable_Artist_Name,ltable_Album_Name,rtable_Album_Name,ltable_Genre,rtable_Genre,ltable_Price,rtable_Price,ltable_CopyRight,rtable_CopyRight,ltable_Time,rtable_Time,ltable_Released,rtable_Released,label
6443,32639,"My Songs Know What You Did In the Dark ( Light Em Up ) Fall Out Boy ‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment","My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ) Alternative Rock $ 1.29 August 13 , 2013",,Fall Out Boy,"Now That 's What I Call Music , Vol . 46",My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ),"Pop , Music",,Album Only,,,( C ) 2013 The Island Def Jam Music Group,3:06,3:30,7-May-13,,0
1918,9358,"Is It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B 1999 , 2000 LaFace Records LLC 5-May-97","Is It Love P!nk Ca n't Take Me Home Pop ( C ) 2008 Concord Music Group , Inc. May 17 , 1999",,,,,,,$ 0.99,$ 0.99,,,3:38,3:38,,,1
4312,6130,"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2011 Great Unknown , LLC","Remark Rachel Platten 2014 Great Unknown , LLC April 26 , 2011",Rachel Platten,,Be Here,Be Here,,Pop,,$ 0.99,,,2:57,2:57,26-Apr-11,,1
4692,40159,"Dirty Vibe ( Ricky Remedy Remix ) Skrillex Dirty Vibe ( Remixes ) - EP Dance , Music 2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States . 3:42",Scary Monsters And Nice Sprites ( Noisa Remix ) $ 1.29 ( c ) 2013 Digitop Ltd,,Skrillex,,Scary Monsters And Nice Sprites EP [ Explicit ],,"Electronica , Dance & Electronic , Dubstep",$ 1.29,,,,,3:24,15-Dec-14,"December 21 , 2010",0
1433,49484,Son of Sam ( Bonus Track ) Shinedown,"Her Name Is Alice ( Bonus Track ) Rock $ 1.29 2005 Z Records 3:38 June 24 , 2008",,Shinedown,The Sound of Madness ( Deluxe Version ),The Sound Of Madness [ Explicit ] [ Deluxe ],"Rock , Music , Metal , Alternative , Grunge , Hard Rock",,Album Only,,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,,3:37,,23-Jun-08,,0
4936,36673,"Songs Like This Carrie Underwood Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock","This Time Play On Country $ 1.29 November 3 , 2009",,Carrie Underwood,Play On,,,,$ 1.29,,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville","( P ) 2009 19 Recordings Limited , under exclusive license to Arista Nashville",2:37,3:52,3-Nov-09,,0
262,53016,"VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15","Smoke ( Interlude ) [ Explicit ] VHS [ Explicit ] $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 0:24 June 30 , 2015",,X Ambassadors,VHS,,,Alternative Rock,,,2015 KIDinaKORNER/Interscope Records,,,,,,0
2022,28157,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12","Firecracker ( Live in Amsterdam ) Ryan Adams Folk , Rock 3:17",Ryan Adams,,Live After Deaf ( Live ) [ Complete Collection ],Live After Deaf ( Amsterdam ),,,$ 0.99,$ 0.99,,2012 PAXAM RECORDS,5:10,,,"July 2 , 2012",0
2022,28164,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12","Dirty Rain ( Live in Cork ) Ryan Adams $ 0.99 4:24 July 2 , 2012",Ryan Adams,,Live After Deaf ( Live ) [ Complete Collection ],Live After Deaf ( Collection ),,"Folk , Rock",$ 0.99,,,2012 PAXAM RECORDS,5:10,,,,0
1216,33988,Glasgow David Guetta Nothing But the Beat - The Electronic Album,Glasgow David Guetta Nothing But The Beat - The Electronic Album 5:13,,,,,"Dance , Music , Electronic , House , Rock",Dance & Electronic,$ 0.99,$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",2009 Andy Henningsen,5:13,,26-Aug-11,"August 26 , 2011",1
3449,34325,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99","Let It Go ( feat . Akon ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:18 December 4 , 2012",,,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],,,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,5:20,,4-Dec-12,,0
1267,34917,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51","Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous Mix Version ) David Guetta $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:16 August 21 , 2009",,,,One Love ( Deluxe Version ),,Dance & Electronic,$ 1.29,,2010 Gum Prod licence exclusive Parlophone Music France,,,,21-Aug-09,,0
4697,43756,"Make It Bun Dem ( Alvin Risk Remix ) Dance , Music , Electronic $ 1.29 2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States . 3:58 28-Aug-12",Take ÌÏ There ( feat . Kiesza ) [ Felix Cartal Remix ] Take ÌÏ There ( feat . Kiesza ) [ Remixes ] Dance & Electronic,Skrillex & Damian `` Jr. . Gong '' Marley,Skrillex & Diplo,Make It Bun Dem After Hours ( Remixes ),,,,,$ 1.29,,2010 Robbins Entertainment LLC,,4:22,,"December 23 , 2014",0
6679,44061,You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift,"How You Get The Girl ( Karaoke Version ) Taylor Swift Pop ( C ) 2014 Big Machine Records , LLC March 3 , 2015",,,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),Taylor Swift Karaoke : 1989,"Country , Music",,$ 0.99,$ 1.29,"‰ ãÑ 2009 Big Machine Records , LLC",,3:57,4:05,7-Apr-09,,0
1358,42278,"Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP Dance , Music , Electronic , House 2012 Dim Mak Inc.",Stars Come Out ( Dillon Francis Remix ) Zedd Stars Come Out [ Dillon Francis Remix ] $ 1.29,,,,,,Dance & Electronic,$ 1.29,,,2012 Dim Mak Inc.,5:49,4:08,20-May-14,"May 20 , 2014",1
3618,30321,"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08","Elevator ( feat . Timbaland ) Flo Rida 2013 Warner Bros. . Records Inc. March 18 , 2008",Flo Rida,,Mail On Sunday,Mail On Sunday [ Clean ],,"Rap & Hip-Hop , Southern Rap , Pop Rap",,$ 1.29,,,,3:50,,,0
6592,38375,"I Almost Do Taylor Swift Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop ‰ ãÑ 2012 Big Machine Records , LLC . 22-Oct-12","I Almost Do Taylor Swift Red Country ( C ) 2012 Big Machine Records , LLC . October 30 , 2012",,,Red,,,,$ 1.29,$ 1.29,,,4:04,4:02,,,1
2725,17169,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 Entertainment/RGF Productions,"My Way ( feat . Monty ) [ Explicit ] Fetty Wap Fetty Wap ( Deluxe ) [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:33",Fetty Wap,,,,"Hip-Hop/Rap , Music , Rap",,Album Only,$ 1.29,,,5:11,,,"September 25 , 2015",0
5349,47893,"The Nature of Evil Howard Shore Soundtrack , Music , Soundtrack , Classical , Original Score $ 1.29 3:20","Bard , a Man of Lake-town ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtracks 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.",,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],,,,,$ 1.29,‰ ãÑ 2013 WaterTower Music,,,3:18,10-Dec-13,"December 10 , 2013",0
529,44877,"The A Team ( Live ) Ed Sheeran iTunes Festival : London 2012 - EP Singer/Songwriter , Music $ 1.99 2012 Warner Music UK LImited 5:01 3-Sep-12","The A Team Ed Sheeran The A Team ( EP ) 4:18 December 6 , 2011",,,,,,Pop,,$ 1.29,,Sam Hunt & David Kilgour / Bandit King Records,,,,,0
2317,20279,"Because of Your Love Country , Music , Contemporary Country , Urban Cowboy $ 0.99","Fall in Love ( Remix ) Greatest Hits $ 0.99 2:37 September 26 , 2000",Kenny Chesney,Kenny Chesney,Greatest Hits,,,Country,,,2000 BMG Entertainment,( C ) 2014 La industria Inc,4:16,,26-Sep-00,,0
667,24620,Thriller ( Live From Hammersmith Palais ) $ 0.99 3:32 20-Nov-07,"This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais ) Infinity On High - Deluxe Bonus EP $ 1.29 ( C ) 2007 The Island Def Jam Music Group",Fall Out Boy,Fall Out Boy,Infinity On High ( Deluxe Edition ),,"Alternative , Music , Rock , Adult Alternative , Punk",Alternative Rock,,,2007 The Island Def Jam Music Group,,,3:23,,"November 20 , 2007",0
1205,27980,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","Lovers on the Sun ( feat . Sam Martin ) David Guetta Dance & Electronic 2015 If Moving Your Mine November 24 , 2014",,,Listen ( Deluxe Version ),Listen ( Deluxe ),,,$ 1.29,$ 1.29,,,3:20,3:23,,,0
3350,7388,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.99 5:20","You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] $ 1.29 3:06 August 19 , 2014",,Wiz Khalifa,,,,Rap & Hip-Hop,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,4-Dec-12,,0
1155,31282,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","Fast Life ( Album Version ( Explicit ) ) [ feat . AX ] [ Explicit ] David Banner May 20 , 2003",,,,Mississippi-The Album ( Explicit Version ),,Pop,,$ 0.99,,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",3:20,4:52,,,0
6867,13586,"I Do n't Need No B **** ( feat . Devin the Dude & Kobe Honeycutt ) Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap ‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 . 3:59 29-Mar-11","Platinum ( ( Feat . R. Kelly ) [ Edited ] ) Doggumentary [ Edited ] Rap & Hip-Hop , West Coast 4:29",Snoop Dogg,Snoop Dogg,,,,,$ 1.29,$ 1.29,,"( C ) 2011 Capitol Records , LLC",,,,"March 29 , 2011",0
1616,27519,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown",Fly From The Inside Leave A Whisper Rock $ 1.29,,Shinedown,Leave a Whisper ( Deluxe Version ),,"Rock , Music , Hard Rock , Alternative",,$ 1.29,,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,2015 Mad Decent,3:59,3:55,27-May-03,"May 27 , 2003",0
1238,36650,Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] Who 's That Chick ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10,"Play Hard ( feat . Ne-Yo & Akon ) [ Albert Neve Remix ] David Guetta Dance & Electronic March 22 , 2013",David Guetta & Rihanna,,,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],"House , Music , Dance , Rock , Electronic",,$ 0.99,$ 1.29,,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",2:45,6:52,,,0
4669,41083,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 24-Feb-15,Take ÌÏ There ( feat . Kiesza ) $ 1.29 3:30,Skrillex & Diplo,"Skrillex , Diplo",Skrillex and Diplo Present Jack '``,Skrillex and Diplo present Jack ÌÏ [ Explicit ],"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Dance & Electronic,,,,2012 Knight Skreams,3:30,,,"February 24 , 2015",1
6866,13587,"Peer Pressure ( feat . Traci Nelson ) Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap $ 1.29","Boom ( ( Feat . T-Pain ) [ Edited ] ) Snoop Dogg Doggumentary [ Edited ] Rap & Hip-Hop , West Coast $ 1.29",Snoop Dogg,,Doggumentary,,,,,,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .","( C ) 2011 Capitol Records , LLC",4:07,3:50,29-Mar-11,"March 29 , 2011",0
1552,50063,Second Chance ( Live Acoustic from Kansas City ) Shinedown,"Miracle ( The Live Room ) $ 1.29 3:35 May 28 , 2013",,Shinedown,Somewhere In the Stratosphere ( Live ),The Warner Sound Live Room EP,"Rock , Music , Metal , Alternative , Hard Rock",Rock,$ 1.29,,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:06,,18-Apr-11,,0
1552,50060,Second Chance ( Live Acoustic from Kansas City ) Shinedown,Bully ( The Live Room ) Shinedown The Warner Sound Live Room EP Rock 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,Somewhere In the Stratosphere ( Live ),,"Rock , Music , Metal , Alternative , Hard Rock",,$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,5:06,4:02,18-Apr-11,"May 28 , 2013",0
6425,31102,"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13","Happily One Direction Midnight Memories Pop $ 1.29 2:55 November 25 , 2013",,,,,,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,"( C ) 2014 Disney Enterprises , Inc.",,,,,1
2752,17215,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Album Only,"Rewind ( feat . Monty ) [ Explicit ] Fetty Wap [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,Fetty Wap,,,"Hip-Hop/Rap , Music , Rap",,,$ 1.29,2015 300 Entertainment/RGF Productions,,5:11,5:36,,,0
3292,7440,"True Colors ( feat . Nicki Minaj ) Wiz Khalifa Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 19-Aug-14","True Colors ( feat . Nicki Minaj ) [ Explicit ] Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,Wiz Khalifa,,,,,$ 1.29,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,4:15,4:15,,,1
6524,38300,Talkin ' 2 Myself ( feat . Kobe ) Recovery ( Deluxe Edition ) $ 1.29 ‰ ãÑ 2010 Aftermath Records 5:00,No Love [ feat . Lil Wayne ] [ Explicit ] Eminem Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] ( C ) 2010 Aftermath Records 4:59,Eminem,,,,"Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap","Gangsta & Hardcore , Rap & Hip-Hop",,$ 1.29,,,,,21-Jun-10,"June 21 , 2010",0
1272,47771,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29,"Fly ( Explicit ) [ feat . Jazze Pha ] David Banner Rap & Hip-Hop ( C ) 2012 Universal Republic Records , a division of UMG Recordings , Inc. 3:10",,,One Love ( Deluxe Version ),The Greatest Story Ever Told ( Explicit Version ),"Dance , Music",,,$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,,2:51,,21-Aug-09,"July 15 , 2008",0
6280,47818,"Thrift Shop ( feat . Wanz ) Macklemore & Ryan Lewis ‰ ãÑ 2012 Macklemore , LLC . 3:55","Thrift Shop ( feat . Wanz ) [ Explicit ] The Heist [ Deluxe Edition ] [ Explicit ] Rap & Hip-Hop 2014 Selena Garcia & Steven Gomez October 9 , 2012",,Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",,$ 1.29,$ 1.29,,,,3:55,1-Aug-12,,1
1355,6230,Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP $ 1.29 2012 Dim Mak Inc. 5:49 20-May-14,"Beautiful Now ( Marshmello Remix ) [ feat . Jon Bellion ] Beautiful Now ( Remixes ) 3:16 July 10 , 2015",,Zedd,,,"Dance , Music , Electronic , House",Dance & Electronic,,$ 1.29,,( C ) 2015 Interscope Records,,,,,0
3734,47848,"Cowboy Boots 2012 2012 Macklemore , LLC . 4:17",Cowboy Boots Rap & Hip-Hop 2014 Selena Garcia & Steven Gomez,Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,The Heist,The Heist [ Explicit ],"Hip-Hop/Rap , Music , Rap , West Coast Rap , Alternative Rap , Rock",,$ 1.29,$ 1.29,,,,4:17,9-Oct-12,"October 9 , 2012",1
5071,34899,Obsession ( feat . JD Davis & Miss B ) Pop Life ( Extended Version ) [ Bonus Version ] Album Only 3:06 18-Sep-07,Memories ( Feat . Kid Cudi ) David Guetta One Love ( Deluxe Version ) Dance & Electronic 3:30,David Guetta,,,,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",,,$ 1.29,‰ ãÑ 2007 Gum Records,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,,"August 21 , 2009",0
253,52996,VHS Outro ( Interlude ) X Ambassadors $ 1.29 2015 KIDinaKORNER/Interscope Records 30-Jun-15,Smoke ( Interlude ) [ Explicit ] ( C ) 2015 KIDinaKORNER/Interscope Records,,X Ambassadors,VHS,VHS [ Explicit ],"Alternative , Music , Rock , Adult Alternative",Alternative Rock,,$ 1.29,,,1:25,0:24,,"June 30 , 2015",0
6333,18444,"Wind Up ( feat . Elephant Man & Opal ) Major Lazer Free the Universe ( Extended Version ) Electronic , Music , Rock , Reggae , Modern Dancehall , Dance 4:27","Jah No Partial ( feat . Flux Pavilion ) Major Lazer Free the Universe 2013 Secretly Canadian / Mad Decent April 16 , 2013",,,,,,Dance & Electronic,$ 1.29,$ 1.29,‰ ãÑ 2013 Secretly Canadian / Mad Decent,,,4:12,18-Jun-13,,0
2455,49200,Like Me $ 0.99 5:11,"Tequila Loves Me Kenny Chesney Country Toolroom Productions 4:06 November 7 , 2005",Kenny Chesney,,The Road and the Radio,The Road And The Radio,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",,,$ 0.99,2005 BMG Music,,,,6-Nov-05,,0
1270,27984,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],"Bang my Head ( feat . Sia ) Listen ( Deluxe ) Dance & Electronic $ 1.29 November 24 , 2014",David Guetta,David Guetta,One Love ( Deluxe Version ),,"Dance , Music",,$ 1.29,,2010 Gum Prod licence exclusive Parlophone Music France,2015 If Moving Your Mine,2:51,3:53,21-Aug-09,,0
