ltable_id,rtable_id,ltable_title,rtable_title,ltable_authors,rtable_authors,ltable_venue,rtable_venue,ltable_year,rtable_year,label
1013,1722,spatial join selectivity using power laws sigmod conference,spatial joins using seeded trees international conference on management of data 1994,"christos faloutsos , bernhard seeger , caetano traina jr. , agma j. m. traina","ming-ling lo , chinya v. ravishankar",,,2000.0,,0
308,297,automatic segmentation of text into structured records sigmod conference,automatic segmentation of text into structured records international conference on management of data 2001,"vinayak r. borkar , sunita sarawagi , kaustubh deshmukh","vinayak borkar , kaustubh deshmukh , sunita sarawagi",,,2001.0,,1
2297,829,"o-o , what have they done to db2 ?","o-o , what have they done to db2 ? 1999","bennet vance , richard swagerman , michael j. carey , srinivasa narayanan , nelson mendonça mattos , donald d. chamberlin , doug doole , serge rielau","michael j. carey , donald d. chamberlin , srinivasa narayanan , bennet vance , doug doole , serge rielau , richard swagerman , nelson mendon &#231; a mattos",vldb,very large data bases,1999.0,,1
1041,336,size separation spatial join sigmod conference,"multiway spatial joins nikos mamoulis , dimitris papadias acm transactions on database systems ( tods ) 2001","kenneth c. sevcik , nick koudas",,,,1997.0,,0
405,596,information rules,information warfare and security h. v. jagadish 2001,dale a. stirling,,sigmod record,acm sigmod record,2003.0,,0
1693,1149,an access control model supporting periodicity constraints and temporal reasoning,supporting periodic authorizations and temporal reasoning in database access control 1996,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino","elisa bertino , claudio bettini , elena ferrari , pierangela samarati",acm trans . database syst .,very large data bases,1998.0,,0
2495,1958,"optimizing queries across diverse data sources edward l. wimmers , donald kossmann , jun yang , laura m. haas 1997",optimizing queries over multimedia repositories,,"surajit chaudhuri , luis gravano",vldb,international conference on management of data,,1996.0,0
768,1958,optimal clip ordering for multi-clip queries vldb j.,optimizing queries over multimedia repositories,"raymond t. ng , paul shum","surajit chaudhuri , luis gravano",,international conference on management of data,1998.0,1996.0,0
1079,1958,"complex queries over web repositories hector garcia-molina , sriram raghavan 2003",optimizing queries over multimedia repositories,,"surajit chaudhuri , luis gravano",vldb,international conference on management of data,,1996.0,0
539,245,tutorial : application servers and associated technologies c. mohan 2002,the multiview project : object-oriented view technology and applications international conference on management of data,,"e. a. rundensteiner , h. a. kuno , y.-g . ra , v. crestana-taube , m. c. jones , p. j. marron",sigmod conference,,,1996.0,0
1676,245,application servers and associated technologies c. mohan vldb 2002,the multiview project : object-oriented view technology and applications international conference on management of data,,"e. a. rundensteiner , h. a. kuno , y.-g . ra , v. crestana-taube , m. c. jones , p. j. marron",,,,1996.0,0
1398,193,guidelines for presentation and comparison of indexing techniques,random sampling techniques for space efficient online computation of order statistics of large datasets international conference on management of data,"kotagiri ramamohanarao , alistair moffat , justin zobel","gurmeet singh manku , sridhar rajagopalan , bruce g. lindsay",sigmod record,,1996.0,1999.0,0
2573,1847,languages for multi-database interoperability 1997,"languages for multi-database interoperability fr &#233; d &#233; ric gingras , laks v. s. lakshmanan , iyer n. subramanian , despina papoulis , nematollaah shiri international conference on management of data","laks v. s. lakshmanan , frédéric gingras , nematollaah shiri , despina papoulis , iyer n. subramanian",,sigmod conference,,,1997.0,1
2536,1847,"schemasql : an extension to sql for multidatabase interoperability fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian acm trans . database syst . 2001","languages for multi-database interoperability fr &#233; d &#233; ric gingras , laks v. s. lakshmanan , iyer n. subramanian , despina papoulis , nematollaah shiri international conference on management of data",,,,,,1997.0,0
2477,1689,the microsoft database research group sigmod record 1998,database research at nthu and itri arbee l. p. chen 1994,"roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya",,,acm sigmod record,,,0
1842,1293,"dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin","dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin",,,vldb,very large data bases,2001.0,2001.0,1
840,691,workflow history management 1998,"workflow management with service quality guarantees michael gillmann , gerhard weikum , wolfgang wonner international conference on management of data","pinar koksal , sena nural arpinar , asuman dogac",,sigmod record,,,2002.0,0
1273,190,"intra-transaction parallelism in the mapping of an object model to a relational multi-processor system moira c. norrie , hans-jörg schek , michael rys vldb",on parallel processing of aggregate and scalar functions in object-relational dbms 1998,,"michael jaedicke , bernhard mitschang",,international conference on management of data,1996.0,,0
2345,2022,"the strip rule system for efficiently maintaining derived data hector garcia-molina , jennifer widom , brad adelberg 1997",lockx : a system for efficiently querying secure xml international conference on management of data 2003,,"sungran cho , sihem amer-yahia , laks v. s. lakshmanan , divesh srivastava",sigmod conference,,,,0
2563,402,"qcluster : relevance feedback using adaptive clustering for content-based image retrieval deok-hwan kim , chin-wan chung 2003",spire : a progressive content-based spatial image retrieval engine 2000,,"chung-sheng li , lawrence d. bergman , yuan-chi chang , vittorio castelli , john r. smith",sigmod conference,international conference on management of data,,,0
1871,402,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith 2000",spire : a progressive content-based spatial image retrieval engine 2000,,"chung-sheng li , lawrence d. bergman , yuan-chi chang , vittorio castelli , john r. smith",sigmod conference,international conference on management of data,,,1
629,2177,a nanotechnology-based approach to data storage vldb,"a requirement-based approach to data modeling and re-engineering alice h. muntz , christian t. ramiller very large data bases 1994","b. gotsmann , a. dholakia , g. cherubini , walter häberle , h. pozidis , michel despont , richard stutz , p. bächtold , c. hagleitner , t. r. albrecht , hugo e. rothuizen , gerd k. binnig , d. jubin , a. pantazi , m. a. lantz , e. eleftheriou , urs dürig , t. loeliger , peter vettiger , d. wiesmann , ute drechsler",,,,2003.0,,0
506,1378,"telcordia 's database reconciliation and data quality analysis tool munir cochinwala , francesco caruso , paolo missier , uma ganapathy , gail lalk vldb","telcordia 's database reconciliation and data quality analysis tool francesco caruso , munir cochinwala , uma ganapathy , gail lalk , paolo missier very large data bases",,,,,2000.0,2000.0,1
2438,1602,"sql/cli - a new binding style for sql murali venkatrao , michael pizzo","sql/cli-a new binding style for sql murali venkatrao , michael pizzo",,,sigmod record,acm sigmod record,1995.0,1995.0,1
1475,82,"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",the sift information dissemination system acm transactions on database systems ( tods ) 1999,,"tak w. yan , hector garcia-molina",vldb,,,,0
2546,82,"infomaster : an information integration system arthur m. keller , michael r. genesereth , oliver m. duschka sigmod conference",the sift information dissemination system acm transactions on database systems ( tods ) 1999,,"tak w. yan , hector garcia-molina",,,1997.0,,0
1475,1295,"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001","the worlinfo assistant : spatio-temporal information integration on the web jos &#233; luis ambite , craig a. knoblock , mohammad r. kolahdouzan , maria muslea , cyrus shahabi , snehal thakkar 2001",,,vldb,very large data bases,,,0
841,1517,"broadcast disks : data management for asymmetric communications environments michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso 1995",broadcast disks : data management for asymmetric communication environments international conference on management of data,,"swarup acharya , rafael alonso , michael franklin , stanley zdonik",sigmod conference,,,1995.0,1
